partner_id	gene_symbol	uniprot_id	entrez_id	ensembl_id
646	MDH1	P40925	4190	ENSG00000014641
647	ITGA4	P13612	3676	ENSG00000115232
649	embC	P72059	N/A	N/A
650	AKR1C3	P42330	8644	ENSG00000196139
651	RDH13	Q8NBN7	112724	ENSG00000160439; ENSG00000261975; ENSG00000262348; ENSG00000262110; ENSG00000262982; ENSG00000262244; ENSG00000262163; ENSG00000263258; ENSG00000262207
653	BLLF1	P03200	N/A	N/A
654	BLVRB	P30043	645	ENSG00000090013
656	NDUFB9	Q9Y6M9	4715	ENSG00000147684
658	pabB	P05041	N/A	N/A
660	CD1A	P06126	909	ENSG00000158477
661	SLC25A4	P12235	291	ENSG00000151729
662	ALDH3A2	P51648	224	ENSG00000072210
663	SLC12A4	Q9UP95	6560	ENSG00000124067
664	GAD2	Q05329	2572	ENSG00000136750
665	PSAT1	Q9Y617	29968	ENSG00000135069
666	ME1	P48163	4199	ENSG00000065833
667	ACAD8	Q9UKU7	27034	ENSG00000151498
668	GCLM	P48507	2730	ENSG00000023909
669	NARS	O43776	4677	ENSG00000134440
670	DDAH2	O95865	23564	ENSG00000213722; ENSG00000206395; ENSG00000226634; ENSG00000233076; ENSG00000225635; ENSG00000228128; ENSG00000227317
671	PDHA2	P29803	5161	ENSG00000163114
672	PTGFR	P43088	5737	ENSG00000122420
673	SLC13A3	Q8WWT9	64849	ENSG00000158296
674	PFF0160c	Q08210	N/A	N/A
675	LCMT2	O60294	9836	ENSG00000168806
676	TH	P07101	7054	ENSG00000180176
677	PCYT1A	P49585	5130	ENSG00000161217
679	MTHFD1	P11586	4522	ENSG00000100714
681	GLDC	P23378	2731	ENSG00000178445
683	GK0582	Q5L2G3	N/A	N/A
685	nfsA	P17117	N/A	N/A
686	AKR1C2	P52895	100653286; 1646	ENSG00000151632
687	PTPN1	P18031	5770	ENSG00000196396
688	SLC25A6	P12236	293	ENSG00000169100
689	GHRHR	Q02643	2692	ENSG00000106128
690	ACACA	Q13085	31	ENSG00000132142
691	PDE7B	Q9NP56	27115	ENSG00000171408
692	CSF2RA	P15509	1438	ENSG00000198223
693	HBB	P68871	3043	ENSG00000244734
694	M	P21430	N/A	N/A
695	PDE10A	Q9Y233	10846	ENSG00000112541
696	OPRK1	P41145	4986	ENSG00000082556
697	ORF28	P09252	N/A	N/A
698	BRAF	P15056	673	ENSG00000157764
699	GPR109A	Q8TDS4	338442	ENSG00000182782
700	CHDH	Q8NE62	55349	ENSG00000016391
701	IARS	Q5TCD1	N/A	ENSG00000196305
702	CMPK1	P30085	51727	ENSG00000162368
703	azr	Q9FAW5	N/A	N/A
704	ACSL1	P33121	2180	ENSG00000151726
705	GRIA1	P42261	2890	ENSG00000155511
706	GRIN3A	Q8TCU5	116443	ENSG00000198785
707	MMP2	P08253	4313	ENSG00000087245
708	TTPA	P49638	7274	ENSG00000137561
709	KCNJ1	P48048	3758	ENSG00000151704
711	UGDH	O60701	7358	ENSG00000109814
712	TUB1	P87066	N/A	N/A
713	SLC6A3	Q01959	6531	ENSG00000142319
714	GSR	P00390	2936	ENSG00000104687
716	HTR7	P34969	3363	ENSG00000148680
717	IL2RB	P14784	3560	ENSG00000100385
718	FOLR3	P41439	2352	ENSG00000110203
719	RARRES1	P49788	5918	ENSG00000118849
720	EPOR	P19235	2057	ENSG00000187266
721	MT-ND2	P03891	4536	N/A
722	TNNI3	P19429	7137	ENSG00000129991
723	PLA2G4A	P47712	5321	ENSG00000116711
724	IL2RA	P01589	3559	ENSG00000134460
725	HTR1D	P28221	3352	ENSG00000179546
727	SPTLC2	O15270	9517	ENSG00000100596
728	IFNAR1	P17181	3454	ENSG00000142166
729	TSTA3	Q13630	7264	ENSG00000104522
730	RARA	P10276	5914	ENSG00000131759
731	HIV-1 protease	O90777	N/A	N/A
733	ACVR1B	P36896	91	ENSG00000135503
734	CALY	Q9NYX4	50632	ENSG00000130643
735	GPT	P24298	2875	ENSG00000167701
737	NR3C2	P08235	4306	ENSG00000151623
738	SLC16A1	P53985	6566	ENSG00000155380
740	ASS1	P00966	445	ENSG00000130707
741	KCNQ1	P51787	3784	ENSG00000053918
743	PISD	Q9UG56	23761	ENSG00000241878
744	CD33	P20138	945	ENSG00000105383
745	AMHR2	Q16671	269	ENSG00000135409
746	NDUFB8	O95169	4714	ENSG00000166136
748	PRKAA1	Q13131	5562	ENSG00000132356
749	ACCN1	Q16515	40	ENSG00000108684
750	CACNG1	Q06432	786	ENSG00000108878
751	KCNK6	Q9Y257	9424	ENSG00000099337
752	L	P26676	N/A	N/A
753	RBP5	P82980	83758	ENSG00000139194
754	PNLIP	P16233	5406	ENSG00000175535
755	NDUFA3	O95167	4696	ENSG00000170906; ENSG00000262242; ENSG00000263265; ENSG00000262793; ENSG00000263286; ENSG00000261942; ENSG00000262433; ENSG00000263333; ENSG00000261881
756	SHBG	P04278	6462	ENSG00000129214
757	F	P13843	N/A	N/A
758	THRA	P10827	7067	ENSG00000126351
759	FFAR1	O14842	2864	ENSG00000126266
760	FGF1	P05230	2246	ENSG00000113578
761	ERG11	P50859	N/A	N/A
762	CACNA2D1	P54289	781	ENSG00000153956
763	TAT	P17735	6898	ENSG00000198650
765	IDO1	P14902	3620	ENSG00000131203
766	ADRB2	P07550	154	ENSG00000169252
768	FKBP1A	P62942	2280	ENSG00000088832
769	SLC5A7	Q9GZV3	60482	ENSG00000115665
770	GPRC5A	Q8NFJ5	9052	ENSG00000013588
771	PC	P11498	5091	ENSG00000173599
772	KCNH7	Q9NS40	90134	ENSG00000184611
773	FPGS	Q05932	2356	ENSG00000136877
774	CARS	P49589	833	ENSG00000110619
775	ACACB	O00763	32	ENSG00000076555
776	ABCB11	O95342	8647	ENSG00000073734
777	TNF	P01375	7124	ENSG00000204490; ENSG00000206439; ENSG00000228321; ENSG00000228849; ENSG00000230108; ENSG00000223952; ENSG00000232810
778	CYSLTR1	Q9Y271	10800	ENSG00000173198
779	PDE7A	Q13946	5150	ENSG00000205268
780	RXRG	P48443	6258	ENSG00000143171
781	KCNJ11	Q14654	N/A	ENSG00000187486
782	SLC25A5	P05141	292	ENSG00000005022
784	FCGR1A	P12314	2209	ENSG00000150337
785	IFNGR1	P15260	3459	ENSG00000027697
786	BLLF1	P68344	N/A	N/A
787	VKORC1	Q9BQB6	79001	ENSG00000167397
788	CKM	P06732	1158	ENSG00000104879
789	ADRA1D	P25100	146	ENSG00000171873
790	POLA2	Q14181	23649	ENSG00000014138
791	PLAUR	Q03405	5329	ENSG00000011422
792	ALDH3A1	P30838	218	ENSG00000108602
793	CD2	P06729	914	ENSG00000116824
794	GAPDHS	O14556	26330	ENSG00000105679
795	BCAT2	O15382	587	ENSG00000105552
796	IMPDH2	P12268	3615	ENSG00000178035
797	SLC6A7	Q99884	6534	ENSG00000011083
798	BGLAP	P02818	632	ENSG00000242252
799	DARS	P14868	1615	ENSG00000115866
800	RDH12	Q96NR8	145226	ENSG00000139988
801	AADAT	Q8N5Z0	51166	ENSG00000109576
802	PYCR2	Q96C36	29920	ENSG00000143811
803	NDUFS2	O75306	4720	ENSG00000158864
804	SLC25A32	Q9H2D1	81034	ENSG00000164933
805	CYP11B1	P15538	1584	ENSG00000160882
806	ATP1A1	P05023	476	ENSG00000163399
807	ddlA	P0A6J8	N/A	N/A
809	MTR	Q99707	4548	ENSG00000116984
810	HMOX1	P09601	3162	ENSG00000100292
811	TSPO	P30536	706	ENSG00000100300
812	DLD	P09622	1738	ENSG00000091140
813	CHRNA2	Q15822	1135	ENSG00000120903
814	RYR1	P21817	6261	ENSG00000196218
815	HARS	P12081	3035	ENSG00000170445
816	BLVRA	P53004	644	ENSG00000106605
817	TOP2A	P11388	7153	ENSG00000131747
818	rplJ	P0A7J6	N/A	N/A
819	dacB	P24228	N/A	N/A
820	GLRA2	P23416	2742	ENSG00000101958
821	ACSS1	Q9NUB1	84532	ENSG00000154930
822	AKR1B1	P15121	231	ENSG00000085662
823	FGFR2	P21802	2263	ENSG00000066468
824	SLC6A4	P31645	6532	ENSG00000108576
825	ASNA1	O43681	439	ENSG00000198356
826	OXT	P01178	5020	ENSG00000101405
827	SLC9A1	P19634	6548	ENSG00000090020
828	PAH	P00439	5053	ENSG00000171759
829	NDUFA12	Q9UI09	55967	ENSG00000184752
830	GLUD2	P49448	2747	ENSG00000182890
831	DRD2	P14416	1813	ENSG00000149295
833	SLC22A4	Q9H015	6583	ENSG00000197208
834	ARG2	P78540	384	ENSG00000081181
835	TBXA2R	P21731	6915	ENSG00000006638
837	GRIN2A	Q12879	2903	ENSG00000183454
838	IMPDH1	P20839	3614	ENSG00000106348
839	ACADS	P16219	35	ENSG00000122971
840	MTRR	Q9UBK8	4552	ENSG00000124275
841	GABRA6	Q16445	2559	ENSG00000145863
842	CLCN2	P51788	1181	ENSG00000114859
843	DDAH1	O94760	23576	ENSG00000153904
844	EGFR	P00533	1956	ENSG00000146648
845	poxB	P07003	N/A	N/A
846	LARS	Q9P2J5	51520	ENSG00000133706
847	OPRM1	P35372	4988	ENSG00000112038
848	IDH3G	P51553	3421	ENSG00000067829
849	TNK2	Q07912	10188	ENSG00000061938
850	AVPR1B	P47901	553	ENSG00000198049
851	PRKAB2	O43741	5565	ENSG00000131791
852	SERPIND1	P05546	3053	ENSG00000099937
853	FDPS	P14324	2224	ENSG00000160752
854	MUT	P22033	4594	ENSG00000146085
855	SGPL1	O95470	8879	ENSG00000166224
856	VDR	P11473	7421	ENSG00000111424
857	MDH2	P40926	4191	ENSG00000146701; ENSG00000262847
858	KCNA1	Q09470	3736	ENSG00000111262
859	CRABP2	P29373	1382	ENSG00000143320
860	NNMT	P40261	4837	ENSG00000166741
861	CHKA	P35790	1119	ENSG00000110721
862	ABCC1	P33527	4363	ENSG00000103222
863	RLBP1	P12271	6017	ENSG00000140522
864	gag-pol	P03369	N/A	N/A
865	ASS1	Q5T6L4	445	N/A
866	SLC7A8	Q9UHI5	23428	ENSG00000092068
867	pbpC	P42971	N/A	N/A
868	CTH	P32929	1491	ENSG00000116761
869	ESR2	Q92731	2100	ENSG00000140009
870	CSF3R	Q99062	1441	ENSG00000119535
871	NR3C1	P04150	2908	ENSG00000113580
872	GABRA1	P14867	2554	ENSG00000022355
874	N/A	N/A	N/A	N/A
875	N/A	N/A	N/A	N/A
876	N/A	N/A	N/A	N/A
878	N/A	N/A	N/A	N/A
879	N/A	N/A	N/A	N/A
881	N/A	N/A	N/A	N/A
882	N/A	N/A	N/A	N/A
883	N/A	N/A	N/A	N/A
884	N/A	N/A	N/A	N/A
885	HTR1B	P28222	3351	ENSG00000135312
886	parC	P0AFI2	N/A	N/A
887	gyrB	P0AES6	N/A	N/A
888	fabF	P0AAI5	N/A	N/A
889	fabB	P0A953	N/A	N/A
890	NPC1L1	Q9UHC9	29881	ENSG00000015520
891	folP	P0AC13	N/A	N/A
892	ileS	P41972	N/A	N/A
893	citC	P77390	N/A	N/A
894	alr	Q9L888	N/A	N/A
896	GSTM1	P09488	2944	ENSG00000134184
897	GSTK1	Q9Y2Q3	373156	ENSG00000197448
898	GSTA3	Q16772	2940	ENSG00000174156
899	GSTM3	P21266	2947	ENSG00000134202
900	GSTA4	O15217	2941	ENSG00000170899
901	GSTM4	Q03013	2948	ENSG00000168765
903	GSTA5	Q7RTV2	221357	ENSG00000182793
904	GSTP1	P09211	2950	ENSG00000084207
905	GSTO1	P78417	9446	ENSG00000148834
906	GPX1	P07203	2876	ENSG00000233276
907	GPX2	P18283	2877	ENSG00000176153
908	GSTT1	P30711	2952	ENSG00000184674
909	GSTZ1	O43708	2954	ENSG00000100577
910	GPX5	O75715	2880	ENSG00000224586
911	GPX3	P22352	2878	ENSG00000211445
914	FTCD	O95954	10841	ENSG00000160282
915	ALDH18A1	P54886	5832	ENSG00000059573
916	GRM1	Q13255	2911	ENSG00000152822
917	GLS	O94925	2744	ENSG00000115419
918	GRIK2	Q13002	2898	ENSG00000164418
919	GRIK4	Q16099	2900	ENSG00000149403
920	GRIK5	Q16478	2901	ENSG00000105737
921	GRIA2	P42262	2891	ENSG00000120251
922	GRIA4	P48058	2893	ENSG00000152578
923	GRIA3	P42263	2892	ENSG00000125675
924	GRIK3	Q13003	2899	ENSG00000163873
925	GRM4	Q14833	2914	ENSG00000124493
926	GRM7	Q14831	2917	ENSG00000196277
927	GRM8	O00222	2918	ENSG00000179603
928	GPR109B	P49019	8843	N/A
929	MGAM	O43451	8972	ENSG00000257335; ENSG00000259858
930	N/A	N/A	N/A	N/A
931	N/A	N/A	N/A	N/A
933	SRC	P12931	6714	ENSG00000197122
934	FYN	P06241	2534	ENSG00000010810
935	YES1	P07947	7525	ENSG00000176105
936	EPHA2	P29317	1969	ENSG00000142627
937	LCK	P06239	3932	ENSG00000182866
939	rplC	Q9A1X4	N/A	N/A
940	OXTR	P30559	5021	ENSG00000180914
941	BHMT	Q93088	635	ENSG00000145692
942	CD86	P42081	942	ENSG00000114013
944	CD80	P33681	941	ENSG00000121594
945	MC2R	Q01718	4158	ENSG00000185231
947	CHRNA4	P43681	1137	ENSG00000101204
948	CHRNB2	P17787	1141	ENSG00000160716
950	PDGFRA	P16234	5156	ENSG00000134853
951	CSF1R	P07333	1436	ENSG00000182578
952	DPP4	P27487	1803	ENSG00000197635
955	C5	P01031	727	ENSG00000106804
956	PLIN3	O60664	10226	ENSG00000105355
957	GLP1R	P43220	2740	ENSG00000112164
958	IGF1R	P08069	3480	ENSG00000140443
959	RAMP1	O60894	10267	ENSG00000132329
960	RAMP2	O60895	10266	ENSG00000131477
961	RAMP3	O60896	10268	ENSG00000122679
964	CACNA1H	O95180	8912	ENSG00000196557
974	PNMT	P11086	5409	ENSG00000141744
976	GP9	P14770	2815	ENSG00000169704
982	CARTPT	Q16568	9607	ENSG00000164326
989	DCXR	Q7Z4W1	51181	ENSG00000169738
990	MAP2K1	Q02750	5604	ENSG00000169032
992	PTK2B	Q14289	2185	ENSG00000120899
997	PRKCB	P05771	5579	ENSG00000166501
1008	CTPS	P17812	1503	N/A
1010	CYP51A1	Q16850	1595	ENSG00000001630
1016	GAA	P10253	2548	ENSG00000171298
1017	CRP	P02741	1401	ENSG00000132693
1024	SLC22A11	Q9NSA0	55867	ENSG00000168065
1025	AQP1	P29972	358	ENSG00000240583
1039	HDAC9	Q9UKV0	9734	ENSG00000048052
1043	GART	P22102	2618	ENSG00000159131
1047	SLC1A2	P43004	6506	ENSG00000110436
1048	S100A13	Q99584	6284	ENSG00000189171
1050	SULT2A1	Q06520	6822	ENSG00000105398
1052	CTLA4	P16410	1493	ENSG00000163599
1053	FADS1	O60427	3992	ENSG00000149485
1056	GGT1	P19440	2678	ENSG00000100031
1058	CDK5	Q00535	1020	ENSG00000164885
1063	STAT5B	P51692	6777	ENSG00000173757
1064	DNMT1	P26358	1786	ENSG00000130816
1072	GZMB	P10144	3002	ENSG00000100453
1074	PLAU	P00749	5328	ENSG00000122861
1075	ALPPL2	P10696	251	ENSG00000163286
1086	KCNQ2	O43526	3785	ENSG00000075043
1088	ALAS2	P22557	212	ENSG00000158578
1089	COMP	P49747	1311	ENSG00000105664
1097	LRAT	O95237	9227	ENSG00000121207
1102	FCGR3B	O75015	2215	ENSG00000162747
1108	CAST	P20810	831	ENSG00000153113
1116	PCK1	P35558	5105	ENSG00000124253
1119	PRDX5	P30044	25824	ENSG00000126432
1123	RNASE3	P12724	6037	ENSG00000169397
1124	SPR	P35270	6697	ENSG00000116096
1128	A2M	P01023	2	ENSG00000175899
1129	CCR5	P51681	1234	ENSG00000160791
1130	REG1A	P05451	5967	ENSG00000115386
1141	NEU1	Q99519	4758	ENSG00000184494; ENSG00000204386; ENSG00000234846; ENSG00000227129; ENSG00000228691; ENSG00000234343; ENSG00000223957; ENSG00000227315
1144	MET	P08581	4233	ENSG00000105976
1152	PYGM	P11217	5837	ENSG00000068976
1157	GRB2	P62993	2885	ENSG00000177885
1159	IL6	P05231	3569	ENSG00000136244
1162	CXCR4	P61073	7852	ENSG00000121966
1167	MMP1	P03956	4312	ENSG00000196611
1176	MAPK1	P28482	5594	ENSG00000100030
1178	ADORA2A	P29274	135	ENSG00000128271
1181	ORM1	P02763	5004	ENSG00000229314
1184	IFNB1	P01574	3456	ENSG00000171855
1192	SULT1A1	P50225	6817	ENSG00000196502
1193	F2R	P25116	2149	ENSG00000181104
1196	CD55	P08174	1604	ENSG00000196352
1198	PON1	P27169	5444	ENSG00000005421
1199	ART1	P52961	417	ENSG00000129744
1200	AMBP	P02760	259	ENSG00000106927
1202	ALDH1L1	O75891	10840	ENSG00000144908
1209	CXCL10	P02778	3627	ENSG00000169245
1219	PCTP	Q9UKL6	58488	ENSG00000141179
1224	CUBN	O60494	8029	ENSG00000107611
1227	MT-CYB	P00156	4519	N/A
1233	CTSB	P07858	1508	ENSG00000164733
1236	SLC6A9	P48067	6536	ENSG00000196517
1243	CTSD	P07339	1509	ENSG00000117984
1244	LRP2	P98164	4036	ENSG00000081479
1245	PROS1	P07225	5627	ENSG00000184500
1253	IFNG	P01579	3458	ENSG00000111537
1256	HTR6	P50406	3362	ENSG00000158748
1258	PPBP	P02775	5473	ENSG00000163736
1262	POMC	P01189	5443	ENSG00000115138
1268	NPSR1	Q6W5P4	387129	ENSG00000187258
1269	TNFRSF1B	P20333	7133	ENSG00000028137
1274	EPHX2	P34913	2053	ENSG00000120915
1275	SULT1E1	P49888	6783	ENSG00000109193
1277	SERPINA1	P01009	5265	ENSG00000197249
1278	EGF	P01133	1950	ENSG00000138798
1281	PIK3R1	P27986	5295	ENSG00000145675
1284	NR1I2	O75469	8856	ENSG00000144852
1286	EIF4E	P06730	1977	ENSG00000151247
1291	CREB1	P16220	1385	ENSG00000118260
1295	FASN	P49327	2194	ENSG00000169710
1302	DPYD	Q12882	1806	ENSG00000188641
1313	GLO1	Q04760	2739	ENSG00000124767
1314	SLC19A3	Q9BZV2	80704	ENSG00000135917
1317	SMS	P52788	6611	ENSG00000102172
1329	AIFM1	O95831	9131	ENSG00000156709
1330	MMP13	P45452	4322	ENSG00000137745; ENSG00000262325
1334	TFPI	P10646	7035	ENSG00000003436
1341	HRH3	Q9Y5N1	11255	ENSG00000101180
1349	SERPINB2	P05120	5055	ENSG00000197632
1350	IGFBP3	P17936	3486	ENSG00000146674
1353	TOP1	P11387	7150	ENSG00000198900
1354	GUSB	P08236	2990	ENSG00000169919
1360	SMPD1	P17405	6609	ENSG00000166311
1362	GRM2	Q14416	2912	ENSG00000164082
1367	CCL5	P13501	6352	ENSG00000161570
1372	IRS1	P35568	3667	ENSG00000169047
1373	GBA	P04062	2629	ENSG00000177628
1374	NPPB	P16860	4879	ENSG00000120937
1376	PTPN4	P29074	5775	ENSG00000088179
1379	IL12B	P29460	3593	ENSG00000113302
1385	ACE2	Q9BYF1	59272	ENSG00000130234
1387	IMPA2	O14732	3613	ENSG00000141401
1389	TGFB1	P01137	7040	ENSG00000105329
1392	CTNNB1	P35222	1499	ENSG00000168036
1395	SLC8A1	P32418	6546	ENSG00000183023
1405	TPMT	P51580	7172	ENSG00000137364
1406	BACE1	P56817	23621	ENSG00000186318
1410	HSD17B6	O14756	8630	ENSG00000025423
1422	AURKA	O14965	6790	ENSG00000087586
1434	PARK7	Q99497	11315	ENSG00000116288
1435	SV2A	Q7L0J3	9900	ENSG00000159164
1439	LTF	P02788	4057	ENSG00000012223
1448	FPR1	P21462	2357	ENSG00000171051
1457	ACSL4	O60488	2182	ENSG00000068366
1465	NPR2	P20594	4882	ENSG00000159899
1466	GARS	P41250	2617	ENSG00000106105
1467	TNFSF13B	Q9Y275	10673	ENSG00000102524
1477	ATP8A1	Q9Y2Q0	10396	ENSG00000124406
1483	AOC3	Q16853	8639	ENSG00000131471
1485	MDM2	Q00987	4193	ENSG00000135679
1490	SLCO1B1	Q9Y6L6	10599	ENSG00000134538
1495	UQCRC1	P31930	7384	ENSG00000010256
1502	PPARD	Q03181	5467	ENSG00000112033
1503	LGALS7	P47929	3963; 653499	ENSG00000178934; ENSG00000205076
1507	CYCS	P99999	54205	ENSG00000172115
1514	CTSG	P08311	1511	ENSG00000100448
1516	CANX	P27824	821	ENSG00000127022
1517	ADRB3	P13945	155	ENSG00000188778
1524	PPIA	P62937	5478	ENSG00000196262
1525	FGF2	P09038	2247	ENSG00000138685
1531	ROCK1	Q13464	6093	ENSG00000067900
1539	SLC15A1	P46059	6564	ENSG00000088386
1540	MAPK14	Q16539	1432	ENSG00000112062
1541	mmp20	O43923	N/A	N/A
1547	F11	P03951	2160	ENSG00000088926
1549	HSPA1A	P08107	3303; 3304	ENSG00000204388; ENSG00000204389; ENSG00000224501; ENSG00000212866; ENSG00000215328; ENSG00000235941; ENSG00000234475; ENSG00000237724; ENSG00000231555; ENSG00000232804
1558	TRPV1	Q8NER1	7442	ENSG00000196689
1561	TNNC1	P63316	7134	ENSG00000114854
1563	GP1BA	P07359	N/A	ENSG00000185245
1566	CRH	P06850	1392	ENSG00000147571
1569	CCND1	P24385	595	ENSG00000110092
1571	KCNJ3	P48549	3760	ENSG00000162989
1575	IL2	P60568	3558	ENSG00000109471
1581	KCNJ6	P48051	3763	ENSG00000157542
1585	HSPG2	P98160	3339	ENSG00000142798
1588	ABCB1	P08183	5243	ENSG00000085563
1591	FECH	P22830	2235	ENSG00000066926
1593	MUC2	Q02817	4583	ENSG00000198788
1596	TGM2	P21980	7052	ENSG00000198959
1603	IL3RA	P26951	3563	ENSG00000185291
1615	CMA1	P23946	1215	ENSG00000092009
1618	NTRK1	P04629	4914	ENSG00000198400
1629	JUN	P05412	3725	ENSG00000177606
1630	ITGB2	P05107	3689	ENSG00000160255
1632	SLCO2B1	O94956	11309	ENSG00000137491
1635	VWF	P04275	7450	ENSG00000110799
1636	TAAR1	Q96RJ0	134864	ENSG00000146399
1638	SLC2A2	P11168	6514	ENSG00000163581
1648	ELN	P15502	2006	ENSG00000049540; ENSG00000262184
1649	CCL2	P13500	6347	ENSG00000108691
1650	SLC46A1	Q96NT5	113235	ENSG00000076351
1654	IL1B	P01584	3553	ENSG00000125538
1656	CYP2B	Q14097	N/A	ENSG00000256612
1671	SLC1A1	P43005	6505	ENSG00000106688
1673	GCH1	P30793	2643	ENSG00000131979
1675	GCK	P35557	2645	ENSG00000106633
1680	SLC2A1	P11166	6513	ENSG00000117394
1682	CHIT1	Q13231	1118	ENSG00000133063
1686	SLC44A1	Q8WWI5	23446	ENSG00000070214
1709	ABCC3	O15438	8714	ENSG00000108846
1714	MAPK3	P27361	5595	ENSG00000102882
1716	TRIM13	O60858	10206	ENSG00000204977
1719	HPSE	Q9Y251	10855	ENSG00000173083
1721	GSK3B	P49841	2932	ENSG00000082701
1729	SLC22A6	Q4U2R8	9356	ENSG00000197901
1732	ABCG2	Q9UNQ0	9429	ENSG00000118777
1733	VTN	P04004	7448	ENSG00000255604; ENSG00000262062
1735	ABCC2	Q92887	1244	ENSG00000023839
1736	SST	P61278	6750	ENSG00000157005
1737	PTPN11	Q06124	5781	ENSG00000179295
1742	CDK2deltaT	O75100	N/A	N/A
1750	PFKFB1	P16118	5207	ENSG00000158571
1756	SELE	P16581	6401	ENSG00000007908
1757	MPO	P05164	4353	ENSG00000005381
1758	HRAS	P01112	3265	ENSG00000174775
1759	PLA2G6	O60733	8398	ENSG00000184381
1760	ANPEP	P15144	290	ENSG00000166825
1768	GNG2	P59768	54331	ENSG00000186469
1770	PLCL1	Q15111	5334	ENSG00000115896
1771	CDK1	P06493	983	ENSG00000170312
1782	LCN2	P80188	3934	ENSG00000148346
1783	ICAM1	P05362	3383	ENSG00000090339
1787	NFKB1	P19838	4790	ENSG00000109320
1789	LTA	P01374	4049	ENSG00000230279; ENSG00000226979; ENSG00000231408
1792	PLAT	P00750	5327	ENSG00000104368
1799	G6PD	P11413	2539	ENSG00000160211
1810	S100A1	P23297	6271	ENSG00000160678
1812	KLK1	P06870	3816	ENSG00000167748
1814	PADI4	Q9UM07	23569	ENSG00000159339
1818	ACSL3	O95573	2181	ENSG00000123983
1820	NGF	P01138	4803	ENSG00000134259
1827	GJA1	P17302	2697	ENSG00000152661
1830	NT5E	P21589	4907	ENSG00000135318
1836	MAPK10	P53779	5602	ENSG00000109339
1847	HSPA5	P11021	3309	ENSG00000044574
1848	PTDSS1	P48651	9791	ENSG00000156471
1852	MAP2	P11137	4133	ENSG00000078018
1859	ACPP	P15309	55	ENSG00000014257
1864	RET	O43519	N/A	N/A
1867	PRNP	P04156	5621	ENSG00000171867
1875	SFTPD	P35247	6441	ENSG00000133661
1881	HK1	P19367	3098	ENSG00000156515
1882	RAC1	P63000	5879	ENSG00000136238
1898	CYP1B1	Q16678	1545	ENSG00000138061
1900	BPI	P17213	671	ENSG00000101425
1901	CD44	P16070	960	ENSG00000026508
1908	VCAM1	P19320	7412	ENSG00000162692
1912	SLC1A3	P43003	6507	ENSG00000079215
1926	MMP3	P08254	4314	ENSG00000149968; ENSG00000263313
1928	LTC4S	Q16873	4056	ENSG00000213316
1932	APOE	P02649	348	ENSG00000130203
1939	HSP90AA1	P07900	3320	ENSG00000080824
1943	HGF	P14210	3082	ENSG00000019991
1944	TRPA1	O75762	8989	ENSG00000104321
1949	CPE	P16870	1363	ENSG00000109472
1950	DDR1	Q08345	780	ENSG00000137332; ENSG00000204580; ENSG00000215522; ENSG00000230456; ENSG00000234078
1953	FOS	P01100	2353	ENSG00000170345
1958	MTAP	Q13126	4507	ENSG00000099810
1959	PF4	P02776	5196	ENSG00000163737
1963	SLC3A1	Q07837	6519	ENSG00000138079
1968	KCNJ12	Q14500	3768	ENSG00000184185; ENSG00000261309
1970	PRKCA	P17252	5578	ENSG00000154229
1971	PDE4A	P27815	5141	ENSG00000065989
1974	SLC15A2	Q16348	6565	ENSG00000163406
1975	GPX4	P36969	2879	ENSG00000167468
1984	TNFRSF1A	P19438	7132	ENSG00000067182
1986	CP	P00450	1356	ENSG00000047457
1992	GC	P02774	2638	ENSG00000145321
1994	PGGT1B	P53609	5229	ENSG00000164219
1995	SCN9A	Q15858	6335	ENSG00000169432
1998	PCMT1	P22061	5110	ENSG00000120265
1999	MGMT	P16455	N/A	ENSG00000170430
2009	NOV	P48745	4856	ENSG00000136999
2016	DPEP1	P16444	1800	ENSG00000015413
2018	DHPS	P49366	1725	ENSG00000095059
2020	CXCL12	P48061	6387	ENSG00000107562
2021	THBD	P07204	7056	ENSG00000178726
2026	IMPA1	P29218	3612	ENSG00000133731
2033	HEXB	P07686	3074	ENSG00000049860
2038	IKBKB	O14920	3551	ENSG00000104365
2039	ITGB3	P05106	3690	ENSG00000259207
2042	XIAP	P98170	331	ENSG00000101966
2049	CCKBR	P32239	887	ENSG00000110148
2058	SELP	P16109	6403	ENSG00000174175
2072	PROCR	Q9UNN8	10544	ENSG00000101000
2077	CASP3	P42574	836	ENSG00000164305
2090	TLR2	O60603	7097	ENSG00000137462
2091	HSP90B1	P14625	7184	ENSG00000166598
2101	HPGDS	O60760	27306	ENSG00000163106
2105	ABCG1	P45844	9619	ENSG00000160179
2107	MAP1A	P78559	4130	ENSG00000166963
2111	ANXA2	P07355	302	ENSG00000182718
2112	TLR9	Q9NR96	54106	ENSG00000239732
2116	AKT2	P31751	208	ENSG00000105221
2119	CYB5A	P00167	1528	ENSG00000166347
2126	PSAP	P07602	5660	ENSG00000197746
2129	SI	P14410	6476	ENSG00000090402
2132	S100B	P04271	6285	ENSG00000160307
2139	F3	P13726	2152	ENSG00000117525
2149	ANG	P03950	283	ENSG00000214274
2154	MMP8	P22894	4317	ENSG00000118113
2155	IDE	P14735	3416	ENSG00000119912
2157	NQO1	P15559	1728	ENSG00000181019
2159	CRYZ	Q08257	1429	ENSG00000116791
2162	TRPM8	Q7Z2W7	79054	ENSG00000144481
